pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CU,2022-08-29,80.8,-0.74,6.11,"Cruz, Oneil",665833,669203,,foul,NA,NA,NA,NA,13,Oneil Cruz lines out sharply to second baseman Kolten Wong.,R,L,R,MIL,PIT,S,NA,,0,2,2022,0.79,-0.52,-0.36,1.16,NA,NA,NA,0,1,Top,NA,NA,NA,NA,553882,NA,NA,-0.657669514547847,-117.614272290274,-3.37026431879907,7.48149987362524,23.3368376495876,-36.5194727028008,3.76,1.79,1,80.1,-46,80.4,2664,6.1,661167,669203,553882,642133,543939,607054,642715,592885,669003,592669,54.39,NA,NA,NA,NA,NA,NA,NA,1,3,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,59,0,0
FC,2022-08-29,94,-0.92,6.02,"Cruz, Oneil",665833,669203,,foul,NA,NA,NA,NA,8,Oneil Cruz lines out sharply to second baseman Kolten Wong.,R,L,R,MIL,PIT,S,NA,,0,1,2022,0.22,0.64,0.2,1.91,NA,NA,NA,0,1,Top,NA,NA,NA,NA,553882,NA,NA,2.40489688795747,-136.875899298237,-6.34019854234066,2.29802010078896,29.849608172806,-22.9043045095421,3.76,1.79,NA,NA,NA,93.8,2593,6.1,661167,669203,553882,642133,543939,607054,642715,592885,669003,592669,54.37,NA,NA,NA,NA,NA,NA,NA,1,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,190,0,-0.046
FC,2022-08-29,92.8,-0.98,6.1,"Cruz, Oneil",665833,669203,,called_strike,NA,NA,NA,NA,8,Oneil Cruz lines out sharply to second baseman Kolten Wong.,R,L,R,MIL,PIT,S,NA,,0,0,2022,0.24,0.97,-0.13,1.86,NA,NA,NA,0,1,Top,NA,NA,NA,NA,553882,NA,NA,1.65337141241554,-135.183044201137,-7.21173938711299,2.64265474002565,26.3010111740435,-19.0120197860006,4.02,1.95,NA,NA,NA,92.8,2282,6,661167,669203,553882,642133,543939,607054,642715,592885,669003,592669,54.51,NA,NA,NA,NA,NA,NA,NA,1,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,208,0,-0.034
SI,2022-08-28,92.8,-0.99,6.2,"Cruz, Oneil",665833,592789,field_out,hit_into_play,NA,NA,NA,NA,7,"Oneil Cruz grounds out, second baseman Jean Segura to first baseman Alec Bohm.",R,L,R,PHI,PIT,X,4,ground_ball,3,2,2022,-0.99,0.53,-0.59,2.05,NA,NA,NA,1,5,Top,150.38,146.33,NA,NA,592663,NA,NA,3.21615605552866,-135.042317711275,-6.06174023532213,-12.8012417629157,28.4324235479185,-24.5918780265185,3.76,1.79,6,94,-19,93.7,2082,6.8,661598,592789,592663,664761,516416,624641,681082,656941,663837,592206,53.74,0.117,0.105,0,1,0,0,2,37,8,Sinker,0,2,2,0,2,0,2,0,Infield shift,Standard,208,0.013,-0.207
SL,2022-08-28,85.5,-1.01,6.21,"Cruz, Oneil",665833,592789,,foul,NA,NA,NA,NA,5,"Oneil Cruz grounds out, second baseman Jean Segura to first baseman Alec Bohm.",R,L,R,PHI,PIT,S,NA,,3,2,2022,0.47,0.01,0.2,2.58,NA,NA,NA,1,5,Top,NA,NA,NA,NA,592663,NA,NA,1.92696262036754,-124.66071784994,-2.40111276139494,4.57768137798855,21.3678070093914,-31.8740869154185,3.76,1.79,175,65.3,27,86.6,2208,6.6,661598,592789,592663,664761,516416,624641,681082,656941,663837,592206,53.93,NA,NA,NA,NA,NA,NA,NA,37,7,Slider,0,2,2,0,2,0,2,0,Infield shift,Standard,119,0,0
CH,2022-08-28,88.3,-0.97,6.17,"Cruz, Oneil",665833,592789,,ball,NA,NA,NA,NA,14,"Oneil Cruz grounds out, second baseman Jean Segura to first baseman Alec Bohm.",R,L,R,PHI,PIT,B,NA,,2,2,2022,-1.24,0.53,0.72,1.41,NA,NA,NA,1,5,Top,NA,NA,NA,NA,592663,NA,NA,6.77758146589642,-128.326361410493,-6.62623200289947,-15.1494676344249,27.8613386862204,-25.1316824295105,3.61,1.78,NA,NA,NA,89,1568,6.9,661598,592789,592663,664761,516416,624641,681082,656941,663837,592206,53.6,NA,NA,NA,NA,NA,NA,NA,37,6,Changeup,0,2,2,0,2,0,2,0,Infield shift,Standard,237,0,0.073
CH,2022-08-28,87.3,-0.97,6.17,"Cruz, Oneil",665833,592789,,ball,NA,NA,NA,NA,13,"Oneil Cruz grounds out, second baseman Jean Segura to first baseman Alec Bohm.",R,L,R,PHI,PIT,B,NA,,1,2,2022,-1.15,0.35,-1.79,2.5,NA,NA,NA,1,5,Top,NA,NA,NA,NA,592663,NA,NA,0.411482249889315,-127.168778740847,-3.42802279015752,-12.6435211984439,25.2980964294368,-27.9142836467826,3.66,1.8,NA,NA,NA,87.9,1503,6.6,661598,592789,592663,664761,516416,624641,681082,656941,663837,592206,53.94,NA,NA,NA,NA,NA,NA,NA,37,5,Changeup,0,2,2,0,2,0,2,0,Infield shift,Standard,238,0,0.023
SI,2022-08-28,93.7,-1.09,6.26,"Cruz, Oneil",665833,592789,,foul,NA,NA,NA,NA,8,"Oneil Cruz grounds out, second baseman Jean Segura to first baseman Alec Bohm.",R,L,R,PHI,PIT,S,NA,,1,2,2022,-1.08,0.67,-0.12,2.36,NA,NA,NA,1,5,Top,NA,NA,NA,NA,592663,NA,NA,4.91118357255728,-136.337915291215,-5.90250096273013,-14.5026185352429,28.4056095826084,-22.7702142725207,3.76,1.79,160,72.7,66,94.6,2099,6.7,661598,592789,592663,664761,516416,624641,681082,656941,663837,592206,53.82,NA,NA,NA,NA,NA,NA,NA,37,4,Sinker,0,2,2,0,2,0,2,0,Infield shift,Standard,210,0,0
CU,2022-08-28,78.8,-0.93,6.3,"Cruz, Oneil",665833,592789,,foul,NA,NA,NA,NA,5,"Oneil Cruz grounds out, second baseman Jean Segura to first baseman Alec Bohm.",R,L,R,PHI,PIT,S,NA,,1,1,2022,1,0.24,-0.24,2.47,NA,NA,NA,1,5,Top,NA,NA,NA,NA,592663,NA,NA,-0.374643892626132,-114.91036226524,-2.12519578406716,9.0777382863398,16.3386066927225,-29.8797716913711,3.76,1.79,84,76.9,78,80,2211,6.5,661598,592789,592663,664761,516416,624641,681082,656941,663837,592206,54.03,NA,NA,NA,NA,NA,NA,NA,37,3,Curveball,0,2,2,0,2,0,2,0,Infield shift,Standard,80,0,-0.036
SI,2022-08-28,92.5,-0.91,6.21,"Cruz, Oneil",665833,592789,,called_strike,NA,NA,NA,NA,7,"Oneil Cruz grounds out, second baseman Jean Segura to first baseman Alec Bohm.",R,L,R,PHI,PIT,S,NA,,1,0,2022,-1.2,0.42,-0.74,2.33,NA,NA,NA,1,5,Top,NA,NA,NA,NA,592663,NA,NA,3.08205359094522,-134.651908292729,-5.01474020982535,-15.2033323030142,30.2828539724522,-26.1599531660147,3.68,1.78,NA,NA,NA,92.8,2088,6.5,661598,592789,592663,664761,516416,624641,681082,656941,663837,592206,53.96,NA,NA,NA,NA,NA,NA,NA,37,2,Sinker,0,2,2,0,2,0,2,0,Infield shift,Standard,221,0,-0.031
CH,2022-08-28,88.3,-0.99,6.23,"Cruz, Oneil",665833,592789,,ball,NA,NA,NA,NA,13,"Oneil Cruz grounds out, second baseman Jean Segura to first baseman Alec Bohm.",R,L,R,PHI,PIT,B,NA,,0,0,2022,-0.93,0.71,-0.95,1.88,NA,NA,NA,1,5,Top,NA,NA,NA,NA,592663,NA,NA,2.04336041426916,-128.545920637079,-6.01755039059442,-10.7908460382821,25.4366410907617,-23.3387010830186,3.8,1.84,NA,NA,NA,88.7,1510,6.4,661598,592789,592663,664761,516416,624641,681082,656941,663837,592206,54.07,NA,NA,NA,NA,NA,NA,NA,37,1,Changeup,0,2,2,0,2,0,2,0,Infield shift,Standard,238,0,0.023
SI,2022-08-28,94,-0.92,6.29,"Cruz, Oneil",665833,592789,field_out,hit_into_play,NA,NA,NA,NA,11,"Oneil Cruz grounds out softly, pitcher Noah Syndergaard to first baseman Alec Bohm.",R,L,R,PHI,PIT,X,1,ground_ball,2,0,2022,-1.2,0.98,-1.1,2.85,NA,NA,641511,2,2,Top,119.01,184.42,NA,NA,592663,NA,NA,2.19421168539648,-136.792780929731,-5.41535484765077,-15.4954803665678,30.3676445426818,-18.8255864322507,3.76,1.79,1,55.4,-71,94.5,2258,6.6,661598,592789,592663,664761,516416,624641,681082,656941,663837,592206,53.91,0.211,0.19,0,1,0,0,1,14,3,Sinker,0,1,1,0,1,0,1,0,Infield shift,Standard,211,0.022,-0.295
CH,2022-08-28,89.8,-0.93,6.24,"Cruz, Oneil",665833,592789,,ball,NA,NA,NA,NA,13,"Oneil Cruz grounds out softly, pitcher Noah Syndergaard to first baseman Alec Bohm.",R,L,R,PHI,PIT,B,NA,,1,0,2022,-1.12,1.06,-0.2,1.43,NA,NA,641511,2,2,Top,NA,NA,NA,NA,592663,NA,NA,4.18901081986079,-130.457228619653,-8.1308457059295,-13.7098162365688,29.5908128308344,-18.5020806766283,3.7,1.74,NA,NA,NA,89.8,1626,6.5,661598,592789,592663,664761,516416,624641,681082,656941,663837,592206,53.97,NA,NA,NA,NA,NA,NA,NA,14,2,Changeup,0,1,1,0,1,0,1,0,Infield shift,Standard,231,0,0.044
CU,2022-08-28,78.9,-0.83,6.23,"Cruz, Oneil",665833,592789,,ball,NA,NA,NA,NA,14,"Oneil Cruz grounds out softly, pitcher Noah Syndergaard to first baseman Alec Bohm.",R,L,R,PHI,PIT,B,NA,,0,0,2022,0.76,0.02,0.78,1.48,NA,NA,641511,2,2,Top,NA,NA,NA,NA,592663,NA,NA,2.09124951887383,-114.832963207374,-3.54630078704726,6.30215536842053,22.3646994887956,-31.493580263093,3.61,1.67,NA,NA,NA,79.1,2207,6.6,661598,592789,592663,664761,516416,624641,681082,656941,663837,592206,53.94,NA,NA,NA,NA,NA,NA,NA,14,1,Curveball,0,1,1,0,1,0,1,0,Infield shift,Standard,77,0,0.032
CH,2022-08-28,86.6,-2.47,5.93,"Cruz, Oneil",665833,656793,strikeout,swinging_strike,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,R,PHI,PIT,S,2,,0,2,2022,-1.4,0.31,-1.07,2.37,NA,NA,NA,0,7,Top,NA,NA,NA,NA,592663,NA,NA,6.14763436680519,-125.874020524982,-2.89841615565807,-16.1411774396477,26.8101946841862,-28.4574291120952,3.76,1.79,NA,NA,NA,85.7,1851,5.9,661598,656793,592663,664761,516416,624641,681082,656941,663837,592206,54.59,NA,NA,0,1,0,0,NA,52,3,Changeup,0,5,5,0,5,0,5,0,Infield shift,Standard,255,0.002,-0.141
FF,2022-08-28,94.8,-2.51,5.92,"Cruz, Oneil",665833,656793,,called_strike,NA,NA,NA,NA,4,Oneil Cruz strikes out swinging.,R,L,R,PHI,PIT,S,NA,,0,1,2022,-0.37,1.24,-0.79,2.77,NA,NA,NA,0,7,Top,NA,NA,NA,NA,592663,NA,NA,5.29355087599022,-137.935182356607,-5.35371493636761,-5.87445474233859,30.510983998328,-15.2845645921485,3.83,1.86,NA,NA,NA,94.6,1761,6.2,661598,656793,592663,664761,516416,624641,681082,656941,663837,592206,54.31,NA,NA,NA,NA,NA,NA,NA,52,2,4-Seam Fastball,0,5,5,0,5,0,5,0,Infield shift,Standard,210,0,-0.046
SL,2022-08-28,88.2,-2.51,5.84,"Cruz, Oneil",665833,656793,,foul,NA,NA,NA,NA,14,Oneil Cruz strikes out swinging.,R,L,R,PHI,PIT,S,NA,,0,0,2022,0.52,0.4,0.78,1.61,NA,NA,NA,0,7,Top,NA,NA,NA,NA,592663,NA,NA,6.89956815571341,-128.394889269547,-5.10172852810182,4.55168256388036,23.870809709681,-26.9249718107212,3.76,1.79,NA,NA,NA,88.5,2205,6.2,661598,656793,592663,664761,516416,624641,681082,656941,663837,592206,54.27,NA,NA,NA,NA,NA,NA,NA,52,1,Slider,0,5,5,0,5,0,5,0,Infield shift,Standard,167,0,-0.034
SI,2022-08-28,92.7,-1.01,6.32,"Cruz, Oneil",665833,592789,triple,hit_into_play,NA,NA,NA,NA,5,Oneil Cruz triples (2) on a sharp line drive to center fielder Matt Vierling.,R,L,R,PHI,PIT,X,8,line_drive,1,0,2022,-0.94,0.8,-0.17,2.85,NA,NA,NA,0,1,Top,104.8,40.91,NA,NA,592663,NA,NA,4.22223837909278,-134.984650773481,-4.85630870986002,-12.4669987298043,29.1164738896627,-21.59216378566,3.76,1.79,336,110,14,93.1,2052,6.5,661598,592789,592663,664761,516416,624641,681082,656941,663837,592206,54,0.763,0.842,1.6,1,1,2,6,1,2,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,211,-0.087,0.853
SI,2022-08-28,93.4,-0.93,6.35,"Cruz, Oneil",665833,592789,,ball,NA,NA,NA,NA,11,Oneil Cruz triples (2) on a sharp line drive to center fielder Matt Vierling.,R,L,R,PHI,PIT,B,NA,,0,0,2022,-1.06,0.71,-1.4,3.42,NA,NA,NA,0,1,Top,NA,NA,NA,NA,592663,NA,NA,1.13623838519199,-136.069740685057,-3.38266493984647,-13.3681110861946,30.2715384660756,-22.7795718532689,3.82,1.86,NA,NA,NA,93.7,2045,6.4,661598,592789,592663,664761,516416,624641,681082,656941,663837,592206,54.08,NA,NA,NA,NA,NA,NA,NA,1,1,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,220,0,0.033
CH,2022-08-27,85.3,-2.3,6.38,"Cruz, Oneil",665833,502043,strikeout,swinging_strike,NA,NA,NA,NA,13,Oneil Cruz strikes out swinging.,R,L,R,PHI,PIT,S,2,,1,2,2022,-1.15,0.2,-0.47,1.55,NA,NA,NA,2,6,Top,NA,NA,NA,NA,592663,NA,NA,6.64948031408502,-124.023342771031,-5.49469194424303,-13.2031576852965,23.9804992626128,-29.1863222835693,3.76,1.79,NA,NA,NA,85.8,1631,6.6,661599,502043,592663,656555,516416,664761,681082,656941,669016,592206,53.92,NA,NA,0,1,0,0,NA,51,4,Changeup,6,0,0,6,0,6,0,6,Infield shift,Standard,227,0.001,-0.07
CH,2022-08-27,85,-2.39,6.24,"Cruz, Oneil",665833,502043,,swinging_strike,NA,NA,NA,NA,7,Oneil Cruz strikes out swinging.,R,L,R,PHI,PIT,S,NA,,1,1,2022,-1.21,0.18,-0.61,2.2,NA,NA,NA,2,6,Top,NA,NA,NA,NA,592663,NA,NA,6.62385285418211,-123.646835759875,-3.52625983297014,-13.6830800844937,23.7665624977325,-29.865310193971,3.76,1.79,NA,NA,NA,85.7,1610,6.7,661599,502043,592663,656555,516416,664761,681082,656941,669016,592206,53.79,NA,NA,NA,NA,NA,NA,NA,51,3,Changeup,6,0,0,6,0,6,0,6,Infield shift,Standard,224,0,-0.023
CU,2022-08-27,77.9,-2.34,6.32,"Cruz, Oneil",665833,502043,,called_strike,NA,NA,NA,NA,7,Oneil Cruz strikes out swinging.,R,L,R,PHI,PIT,S,NA,,1,0,2022,0.72,-0.84,-0.44,1.94,NA,NA,NA,2,6,Top,NA,NA,NA,NA,592663,NA,NA,2.78038624655118,-113.423175491782,-0.962059953608146,5.67398879286232,20.7201754676406,-39.4760889688025,3.7,1.61,NA,NA,NA,78.2,2449,6.5,661599,502043,592663,656555,516416,664761,681082,656941,669016,592206,54,NA,NA,NA,NA,NA,NA,NA,51,2,Curveball,6,0,0,6,0,6,0,6,Infield shift,Standard,53,0,-0.021
CH,2022-08-27,86,-2.25,6.32,"Cruz, Oneil",665833,502043,,ball,NA,NA,NA,NA,14,Oneil Cruz strikes out swinging.,R,L,R,PHI,PIT,B,NA,,0,0,2022,-1.04,0.1,0.67,0.29,NA,NA,NA,2,6,Top,NA,NA,NA,NA,592663,NA,NA,9.11798375425582,-124.700301674116,-8.26618501522836,-12.708045894932,24.6165946447302,-29.5984592947065,3.81,1.82,NA,NA,NA,86.6,1660,6.8,661599,502043,592663,656555,516416,664761,681082,656941,669016,592206,53.66,NA,NA,NA,NA,NA,NA,NA,51,1,Changeup,6,0,0,6,0,6,0,6,Infield shift,Standard,226,0,0.015
SI,2022-08-27,93,-2.14,6.5,"Cruz, Oneil",665833,502043,single,hit_into_play,NA,NA,NA,NA,11,Oneil Cruz singles on a ground ball to third baseman Alec Bohm.,R,L,R,PHI,PIT,X,5,ground_ball,0,1,2022,-1.12,0.77,-1.57,2.81,NA,NA,NA,2,4,Top,127.01,160.07,NA,NA,592663,NA,NA,3.95166436404977,-135.308899338565,-5.40542378110455,-14.6198941772819,29.7587725803693,-21.7096588415614,3.76,1.79,3,80.7,-45,93.6,2127,6.7,661599,502043,592663,656555,516416,664761,681082,656941,669016,592206,53.81,0.111,0.105,0.9,1,1,0,2,34,2,Sinker,6,0,0,6,0,6,0,6,Infield shift,Standard,216,-0.004,0.134
CU,2022-08-27,78.6,-2.42,6.34,"Cruz, Oneil",665833,502043,,called_strike,NA,NA,NA,NA,4,Oneil Cruz singles on a ground ball to third baseman Alec Bohm.,R,L,R,PHI,PIT,S,NA,,0,0,2022,0.68,-0.94,-0.5,2.61,NA,NA,NA,2,4,Top,NA,NA,NA,NA,592663,NA,NA,2.91058228137052,-114.415437533475,0.587438856249658,5.34266778331784,23.5866438212853,-40.7594900598525,3.72,1.64,NA,NA,NA,78.6,2450,6.5,661599,502043,592663,656555,516416,664761,681082,656941,669016,592206,53.99,NA,NA,NA,NA,NA,NA,NA,34,1,Curveball,6,0,0,6,0,6,0,6,Infield shift,Standard,44,0,-0.017
SI,2022-08-27,92.3,-2.44,6.29,"Cruz, Oneil",665833,502043,field_out,hit_into_play,NA,NA,NA,NA,7,"Oneil Cruz grounds out, second baseman Jean Segura to first baseman Rhys Hoskins.",R,L,R,PHI,PIT,X,4,ground_ball,0,0,2022,-1.12,0.66,-0.51,2.3,NA,NA,NA,1,2,Top,155.23,144.14,NA,NA,592663,NA,NA,7.39920397420853,-134.277999669385,-5.85815774315233,-15.0703832311671,26.5277343569073,-23.1745155311138,3.76,1.79,10,86.1,-13,93.5,2072,6.8,661599,502043,592663,656555,516416,664761,681082,656941,669016,592206,53.69,0.129,0.119,0,1,0,0,2,12,1,Sinker,3,0,0,3,0,3,0,3,Infield shift,Standard,228,0.013,-0.156
CH,2022-08-27,88,-2.6,5.89,"Cruz, Oneil",665833,656793,field_out,hit_into_play,NA,NA,NA,NA,11,"Oneil Cruz grounds out, first baseman Rhys Hoskins to pitcher Nick Nelson.",R,L,R,PHI,PIT,X,3,ground_ball,1,1,2022,-1.4,0.58,-1.31,3.21,NA,NA,NA,1,9,Top,152.03,162.96,NA,NA,592663,NA,NA,6.01436731947168,-128.013933363135,-1.57475470530315,-16.6482846831298,26.6398000958877,-25.7294784032631,3.76,1.79,3,67,-47,87.6,1935,6.1,661599,656793,592663,656555,516416,664761,681082,665155,669016,663837,54.4,0.189,0.175,0,1,0,0,2,72,3,Changeup,6,0,0,6,0,6,0,6,Infield shift,Standard,249,0.001,-0.148
SL,2022-08-27,88.1,-2.56,5.77,"Cruz, Oneil",665833,656793,,called_strike,NA,NA,NA,NA,1,"Oneil Cruz grounds out, first baseman Rhys Hoskins to pitcher Nick Nelson.",R,L,R,PHI,PIT,S,NA,,1,0,2022,0.3,0.19,-0.36,3.38,NA,NA,NA,1,9,Top,NA,NA,NA,NA,592663,NA,NA,4.71573082205488,-128.355570182791,-0.185180730517922,2.49120222440943,24.1401879266216,-30.1675134206963,3.68,1.61,NA,NA,NA,88.5,2207,6.3,661599,656793,592663,656555,516416,664761,681082,665155,669016,663837,54.22,NA,NA,NA,NA,NA,NA,NA,72,2,Slider,6,0,0,6,0,6,0,6,Infield shift,Standard,136,0,-0.031
CH,2022-08-27,88.4,-2.66,5.9,"Cruz, Oneil",665833,656793,,ball,NA,NA,NA,NA,11,"Oneil Cruz grounds out, first baseman Rhys Hoskins to pitcher Nick Nelson.",R,L,R,PHI,PIT,B,NA,,0,0,2022,-1.35,0.48,-1.74,3.23,NA,NA,NA,1,9,Top,NA,NA,NA,NA,592663,NA,NA,5.02482443244538,-128.708119897371,-1.41959111414959,-16.0363251845253,26.9749658940628,-26.749869730904,3.79,1.64,NA,NA,NA,88,1899,6,661599,656793,592663,656555,516416,664761,681082,665155,669016,663837,54.47,NA,NA,NA,NA,NA,NA,NA,72,1,Changeup,6,0,0,6,0,6,0,6,Infield shift,Standard,250,0,0.023
SI,2022-09-09,93.6,-1.96,6.46,"Cruz, Oneil",665833,571945,triple,hit_into_play,NA,NA,NA,NA,6,Oneil Cruz triples (4) on a sharp line drive to center fielder Tyler O'Neill.   Cal Mitchell scores.    Jason Delay scores.,R,L,R,PIT,STL,X,8,line_drive,1,2,2022,-1.31,0.87,0.32,2.75,NA,668751,641511,0,5,Bot,86.96,56.47,NA,NA,668800,NA,NA,8.77976184390349,-136.071830694361,-5.75917323200802,-18.224779922645,28.4716933924063,-20.2780739630457,3.85,1.82,365,108.5,18,93.8,2231,6.4,662284,571945,668800,502671,680977,571448,669242,572816,641933,663457,54.14,0.691,0.925,1.6,1,1,2,6,39,4,Sinker,1,0,1,0,0,3,3,0,Standard,Standard,214,0.139,2.046
SI,2022-09-09,92.7,-1.79,6.67,"Cruz, Oneil",665833,571945,,called_strike,NA,NA,NA,NA,5,Oneil Cruz triples (4) on a sharp line drive to center fielder Tyler O'Neill.   Cal Mitchell scores.    Jason Delay scores.,R,L,R,PIT,STL,S,NA,,1,1,2022,-1.38,1.03,-0.12,2.98,NA,668751,641511,0,5,Bot,NA,NA,NA,NA,668800,NA,NA,7.29869836589376,-134.758829169768,-5.87805984595609,-18.3816062312101,29.0782726723829,-18.5566485550655,3.87,1.82,NA,NA,NA,92.8,2204,6.4,662284,571945,668800,502671,680977,571448,669242,572816,641933,663457,54.09,NA,NA,NA,NA,NA,NA,NA,39,3,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,205,0,-0.129
CU,2022-09-09,75.9,-1.94,6.53,"Cruz, Oneil",665833,571945,,ball,NA,NA,NA,NA,13,Oneil Cruz triples (4) on a sharp line drive to center fielder Tyler O'Neill.   Cal Mitchell scores.    Jason Delay scores.,R,L,R,PIT,STL,B,NA,,0,1,2022,0.66,-1.42,-1.47,1.86,NA,668751,641511,0,5,Bot,NA,NA,NA,NA,668800,NA,NA,-0.195893692933167,-110.475355240738,-0.0810254774000163,5.38961965694047,21.7995355482979,-43.8973845238411,3.85,1.72,NA,NA,NA,75.6,2514,6.3,662284,571945,668800,502671,680977,571448,669242,572816,641933,663457,54.23,NA,NA,NA,NA,NA,NA,NA,39,2,Curveball,1,0,1,0,0,1,1,0,Standard,Standard,22,0,0.05
CU,2022-09-09,76.2,-1.77,6.66,"Cruz, Oneil",665833,571945,,called_strike,NA,NA,NA,NA,8,Oneil Cruz triples (4) on a sharp line drive to center fielder Tyler O'Neill.   Cal Mitchell scores.    Jason Delay scores.,R,L,R,PIT,STL,S,NA,,0,0,2022,0.65,-1.27,0.22,2.13,NA,668751,641511,0,5,Bot,NA,NA,NA,NA,668800,NA,NA,3.01745478900867,-110.941168084996,-0.13885196632345,4.78916292950085,21.5120809875191,-42.7743758344559,3.82,1.7,NA,NA,NA,75.9,2568,6.2,662284,571945,668800,502671,680977,571448,669242,572816,641933,663457,54.28,NA,NA,NA,NA,NA,NA,NA,39,1,Curveball,1,0,1,0,0,1,1,0,Standard,Standard,31,0,-0.082
CU,2022-09-09,74.1,-2.08,6.46,"Cruz, Oneil",665833,571945,double,hit_into_play,NA,NA,NA,NA,9,Oneil Cruz doubles (9) on a ground ball to right fielder Lars Nootbaar.   Cal Mitchell to 3rd.,R,L,R,PIT,STL,X,9,ground_ball,3,2,2022,0.64,-1.13,0.36,1.89,NA,NA,668751,1,3,Bot,212.99,106.99,NA,NA,668800,NA,NA,3.87191893722396,-107.879446979078,-0.0671211998962693,4.25291122174642,20.0480009374293,-41.1913411524176,3.85,1.82,66,109,1,74,2413,6.4,662284,571945,668800,502671,680977,571448,669242,572816,641933,663457,54.12,0.514,0.463,1.25,1,1,1,4,21,6,Curveball,1,0,1,0,0,1,1,0,Standard,Standard,27,0.077,0.846
FF,2022-09-09,91.9,-1.83,6.57,"Cruz, Oneil",665833,571945,,foul,NA,NA,NA,NA,6,Oneil Cruz doubles (9) on a ground ball to right fielder Lars Nootbaar.   Cal Mitchell to 3rd.,R,L,R,PIT,STL,S,NA,,3,1,2022,-0.63,1.31,0.39,2.8,NA,NA,668751,1,3,Bot,NA,NA,NA,NA,668800,NA,NA,7.01076427705982,-133.642329924897,-6.58733286369579,-9.06157000046855,27.3146864736434,-15.2793364715173,3.85,1.82,238,87.1,51,92.4,2161,6.5,662284,571945,668800,502671,680977,571448,669242,572816,641933,663457,54.01,NA,NA,NA,NA,NA,NA,NA,21,5,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,210,0,-0.099
CU,2022-09-09,76.3,-1.95,6.5,"Cruz, Oneil",665833,571945,,ball,NA,NA,NA,NA,14,Oneil Cruz doubles (9) on a ground ball to right fielder Lars Nootbaar.   Cal Mitchell to 3rd.,R,L,R,PIT,STL,B,NA,,2,1,2022,0.71,-1.14,0.94,1.97,NA,NA,668751,1,3,Bot,NA,NA,NA,NA,668800,NA,NA,4.83035444522358,-111.051759447273,-0.38055245555103,4.89482316379035,21.4193434773343,-41.7277059716108,3.85,1.77,NA,NA,NA,76.2,2491,6.4,662284,571945,668800,502671,680977,571448,669242,572816,641933,663457,54.09,NA,NA,NA,NA,NA,NA,NA,21,4,Curveball,1,0,1,0,0,1,1,0,Standard,Standard,32,0,0.102
SI,2022-09-09,91.9,-1.94,6.51,"Cruz, Oneil",665833,571945,,foul,NA,NA,NA,NA,2,Oneil Cruz doubles (9) on a ground ball to right fielder Lars Nootbaar.   Cal Mitchell to 3rd.,R,L,R,PIT,STL,S,NA,,2,0,2022,-1.1,0.95,-0.14,3.24,NA,NA,668751,1,3,Bot,NA,NA,NA,NA,668800,NA,NA,6.96292276059123,-133.72209854415,-4.50120515243797,-14.677465578884,27.5746869705633,-20.0309081787258,3.85,1.82,176,70.1,32,92.3,2195,6.4,662284,571945,668800,502671,680977,571448,669242,572816,641933,663457,54.06,NA,NA,NA,NA,NA,NA,NA,21,3,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,209,0,-0.065
